sample,cosine_similarity,reconstruction_error
TCGA-86-8585-01A-11D-2393-08,0.9763380724851681,84.09730889732954
TCGA-86-8669-01A-11D-2393-08,0.9151539008435385,20.44474319172441
TCGA-86-8672-01A-21D-2393-08,0.9484003844973183,48.708442065962906
TCGA-86-8673-01A-11D-2393-08,0.9742508483005071,66.18434906947907
TCGA-86-8674-01A-21D-2393-08,0.9441268061295379,51.268180766203585
TCGA-86-A456-01A-11D-A24D-08,0.9580426750046357,52.17914152437363
TCGA-86-A4D0-01A-11D-A24D-08,0.9646888448934344,41.690977334776164
TCGA-86-A4JF-01A-11D-A24P-08,0.9898465600237567,204.56238264273466
TCGA-91-6828-01A-11D-1855-08,0.9234118967907153,44.62971284888022
TCGA-91-6829-01A-21D-1855-08,0.9716541867807995,91.83426770316565
TCGA-91-6830-01A-11D-1945-08,0.9864587945003838,61.811798758198684
TCGA-91-6831-01A-11D-1855-08,0.9507571791002719,39.52003700718041
TCGA-91-6836-01A-21D-1855-08,0.9747831040683195,70.82523107501011
TCGA-91-6840-01A-11D-1945-08,0.966383616919087,28.94254219277043
TCGA-91-6848-01A-11D-1945-08,0.9722036475973959,83.23925839320786
TCGA-91-6849-01A-11D-1945-08,0.8592123311721612,17.60070116508072
TCGA-91-7771-01A-11D-2167-08,0.89638803114879,28.27220565166935
TCGA-91-8499-01A-11D-2393-08,0.967043055651009,49.353412955232116
TCGA-91-A4BC-01A-11D-A24D-08,0.9615588753767002,69.25905579205087
TCGA-93-7347-01A-11D-2184-08,0.9055614999452724,17.875011277271312
TCGA-93-8067-01A-11D-2284-08,0.9905787240520129,158.9416017881136
TCGA-93-8067-01C-01D-A38P-08,0.9905609594047347,83.56844906772473
TCGA-93-8067-01D-01D-A38P-08,0.9837412673286948,53.75953150560185
TCGA-93-A4JP-01D-01D-A38P-08,0.9335289824662264,22.701419025595722
TCGA-93-A4JP-01E-01D-A38P-08,0.8933325671027591,20.36520557991677
TCGA-93-A4JQ-01A-11D-A24P-08,0.9340191068333801,26.176959997990625
TCGA-95-7039-01A-11D-1945-08,0.9798723197565055,190.88528006166095
TCGA-95-7043-01A-11D-1945-08,0.9792006248437505,166.32506699252377
TCGA-95-7562-01A-11D-2238-08,0.968434944571019,65.88760849439157
TCGA-95-7567-01A-11D-2063-08,0.9567798872154388,141.98017857003484
TCGA-95-7944-01A-11D-2184-08,0.9917370675821,75.45061045034937
TCGA-95-7947-01A-11D-2184-08,0.9801198959780015,98.65984008313693
TCGA-95-7948-01A-11D-2184-08,0.9469515356931677,48.13750945419508
TCGA-95-8494-01A-11D-2323-08,0.9581847491589782,28.743003087186427
TCGA-95-A4VK-01A-11D-A25L-08,0.929957340922148,42.66514003288024
TCGA-95-A4VN-01A-11D-A25L-08,0.9459286379870167,68.863887065814
TCGA-95-A4VP-01A-21D-A25L-08,0.9016660712437643,21.2945517069748
TCGA-97-7546-01A-11D-2036-08,0.9622826441912947,41.74541165218522
TCGA-97-7547-01A-11D-2036-08,0.9371756824446098,27.022274748319056
TCGA-97-7554-01A-11D-2036-08,0.9313986795198315,66.24147267430189
TCGA-97-7937-01A-11D-2167-08,0.9597748321129541,73.45312582476822
TCGA-97-7938-01A-11D-2167-08,0.9716275653401631,57.05376079275191
TCGA-97-8172-01A-11D-2284-08,0.9450083399779637,41.30741109650679
TCGA-97-8174-01A-11D-2284-08,0.9490237556756828,24.525617655326418
TCGA-97-8176-01A-11D-2393-08,0.9522960174785651,27.59654051139796
TCGA-97-8179-01A-11D-2284-08,0.914513538336426,28.86320413192661
TCGA-97-A4LX-01A-11D-A24P-08,0.944455039703359,29.57474124329444
TCGA-97-A4M0-01A-11D-A24P-08,0.9684574313413091,57.39511651885253
TCGA-97-A4M3-01A-11D-A24P-08,0.919725681784243,32.438212265478334
TCGA-97-A4M5-01A-11D-A24P-08,0.9572207126727831,49.136658882569805
TCGA-97-A4M7-01A-11D-A24P-08,0.9348448468648153,52.46532786305237
TCGA-99-7458-01A-11D-2036-08,0.9762588305094789,65.88004862906067
TCGA-99-8025-01A-11D-2238-08,0.9743491521794659,82.04880141451756
TCGA-99-8028-01A-11D-2238-08,0.9756468330968271,65.09871745211863
TCGA-99-8032-01A-11D-2238-08,0.9540226295019423,58.71069610240868
TCGA-99-8033-01A-11D-2238-08,0.925928442710178,27.273929604272336
TCGA-A1-A0SI-01A-11D-A142-09,0.994411385453316,69.70830524236546
TCGA-A1-A0SO-01A-22D-A099-09,0.9500278579792888,38.033712860844034
TCGA-A2-A04P-01A-31D-A128-09,0.8591678143933661,18.060307684818866
TCGA-A2-A04W-01A-31D-A10Y-09,0.9761992916816332,40.19692742766327
TCGA-A2-A0CL-01A-11D-A10Y-09,0.9782831278563024,41.26136513263329
TCGA-A2-A0CR-01A-11D-A228-09,0.9839001684249452,41.1131898313439
TCGA-A2-A0CX-01A-21W-A019-09,0.9883574574331716,85.0043061235916
TCGA-A2-A0EQ-01A-11W-A050-09,0.9868012174433727,69.19396556279996
TCGA-A2-A0EY-01A-11W-A050-09,0.9899508985089386,62.26562154281409
TCGA-A2-A0SY-01A-31D-A099-09,0.976211158274358,38.55245882732325
TCGA-A2-A0T0-01A-22D-A099-09,0.886686934491483,23.575567661110412
TCGA-A2-A0YK-01A-22D-A117-09,0.9904512854558608,130.25227628708438
TCGA-A2-A25A-01A-12D-A16D-09,0.9453508993514707,67.44710455258091
TCGA-A2-A3Y0-01A-11D-A23C-09,0.9125104312199017,22.706904592281003
TCGA-A3-3313-01A-01W-0886-08,0.9190512863897367,17.8063233867708
TCGA-A3-3346-01A-01W-0886-08,0.9739571593425682,35.047365646042586
TCGA-A3-3374-01A-01W-0886-08,0.923882056515691,26.5505627686873
TCGA-A3-3382-01A-01W-0886-08,0.8942400850176907,17.084741866066636
TCGA-A3-A8OV-01A-11D-A36X-10,0.885873448791931,19.43525090042334
TCGA-A7-A0DA-01A-31D-A10Y-09,0.866028012262969,19.99485658422275
TCGA-A7-A13D-01A-13D-A12Q-09,0.8576473096427689,17.174279610608707
TCGA-A7-A26H-01A-11D-A167-09,0.9745970188497154,29.377762066730238
TCGA-A7-A56D-01A-11D-A27P-09,0.9707092678599896,30.977664087463985
TCGA-A7-A5ZV-01A-11D-A28B-09,0.8801813135155876,25.639701491094304
TCGA-A7-A6VX-01A-12D-A33E-09,0.8880264880576871,18.870828324684123
TCGA-A8-A06Q-01A-11W-A050-09,0.9866491890584265,70.43737801097735
TCGA-A8-A06X-01A-21W-A019-09,0.9073693494061209,30.1818375417721
TCGA-A8-A07R-01A-21W-A050-09,0.9144098318640651,29.868791555414216
TCGA-A8-A07W-01A-11W-A019-09,0.9254335763648374,21.261904003673067
TCGA-A8-A08F-01A-11W-A019-09,0.8775430960327865,16.685731540362646
TCGA-A8-A08L-01A-11W-A019-09,0.9560266999601323,43.59746668049729
TCGA-A8-A08R-01A-11W-A050-09,0.954292189630067,35.06902447826388
TCGA-A8-A093-01A-11W-A019-09,0.9651503834812477,32.847857529536014
TCGA-A8-A094-01A-11W-A019-09,0.971255998062257,52.220162795956206
TCGA-A8-A095-01A-11W-A019-09,0.941860225550364,49.01636591136263
TCGA-A8-A09A-01A-11W-A019-09,0.9394797841327474,28.49580740004784
TCGA-A8-A09G-01A-21W-A019-09,0.9773007118931621,89.31966032599526
TCGA-A8-A09I-01A-22W-A050-09,0.9680741076098232,28.674099565643232
TCGA-A8-A09M-01A-11W-A019-09,0.916621014983741,19.827223126457838
TCGA-A8-A09Q-01A-11W-A019-09,0.9181794828676021,24.073660141531946
TCGA-A8-A09Z-01A-11W-A019-09,0.985558931425209,229.99927674367387
TCGA-A8-A0A7-01A-11W-A019-09,0.9864411738668546,79.2862755178548
TCGA-AC-A23C-01A-12D-A167-09,0.9455531172317886,22.036533172343805
TCGA-AC-A23H-01A-11D-A159-09,0.9929814972375721,1757.8499777888858
TCGA-AC-A5EH-01A-11D-A28B-09,0.8862596212633209,21.659237182840037
TCGA-AC-A5XS-01A-11D-A29N-09,0.9877684586354786,162.45551230110368
TCGA-AC-A6IW-01A-12D-A33E-09,0.9393584091722798,31.089952140334187
TCGA-AC-A8OP-01A-11D-A36J-09,0.9551224136607439,22.584584308383047
TCGA-AN-A046-01A-21W-A050-09,0.9839674288551756,2419.792531597032
TCGA-AN-A0AK-01A-21W-A019-09,0.9876171787362703,227.52378213002493
TCGA-AN-A0AR-01A-11W-A019-09,0.8535820243003572,16.92143047030013
TCGA-AN-A0AT-01A-11D-A045-09,0.8812091084765171,17.660409450048714
TCGA-AN-A0FL-01A-11W-A050-09,0.8615264399480076,24.31720028088809
TCGA-AN-A0FT-01A-11W-A050-09,0.9503073998347099,20.742536100034943
TCGA-AN-A0FW-01A-11W-A050-09,0.8780356281630328,16.73201568585541
TCGA-AN-A0XN-01A-21D-A10G-09,0.8845595409337942,19.53639239169999
TCGA-AN-A0XU-01A-11D-A10G-09,0.8427492630367278,18.411262075477897
TCGA-AN-A0XW-01A-11D-A10G-09,0.99179009432497,116.63639596366643
TCGA-AO-A0J4-01A-11W-A050-09,0.9510128434822717,24.2844056597633
TCGA-AO-A0J9-01A-11W-A050-09,0.9684841716843011,40.280310096685525
TCGA-AO-A0JC-01A-11W-A071-09,0.9940251791955557,51.472963458659976
TCGA-AO-A0JD-01A-11W-A071-09,0.8610938303521901,17.4366252671793
TCGA-AO-A124-01A-11D-A10M-09,0.8868721691360669,18.297272239010056
TCGA-AO-A128-01A-11D-A10M-09,0.9814683615174692,209.73506294989735
TCGA-AR-A0TX-01A-11D-A099-09,0.9839020292046163,108.15079803638447
TCGA-AR-A24H-01A-11D-A167-09,0.8697726067270891,18.188807752859024
TCGA-AR-A24Q-01A-12D-A167-09,0.9130625777703725,24.187185855715413
TCGA-AR-A250-01A-31D-A167-09,0.9460218192614125,23.189938580205407
TCGA-AR-A251-01A-12D-A167-09,0.8939416780194782,23.506684139127863
TCGA-AR-A256-01A-11D-A167-09,0.8886160359710066,24.8472509082053
TCGA-AR-A2LE-01A-11D-A17W-09,0.9931222808390924,103.7175623609942
TCGA-B0-4698-01A-01D-1501-10,0.9624893103315187,66.01233468169306
TCGA-B0-4823-01A-02D-1421-08,0.8651634199645565,14.355968033479144
TCGA-B0-5098-01A-01D-1421-08,0.9722926157277347,98.59783988540055
TCGA-B6-A0I8-01A-11W-A050-09,0.8675556236720315,17.845681053835758
TCGA-B6-A0IJ-01A-11W-A050-09,0.8965590852777996,20.39982692162933
TCGA-B6-A0IK-01A-12W-A071-09,0.9819609603733671,44.46136836683931
TCGA-B6-A0RE-01A-11W-A071-09,0.9316614580355139,23.967757877885862
TCGA-B6-A0RS-01A-11D-A099-09,0.9130252879015147,19.736152377169386
TCGA-BH-A0AW-01A-11W-A071-09,0.9810070969383864,34.27175116526129
TCGA-BH-A0B6-01A-11D-A19Y-09,0.9948191724745723,284.6441419181213
TCGA-BH-A0BP-01A-11D-A10Y-09,0.9395070014468786,28.6298256179692
TCGA-BH-A0BZ-01A-31D-A12Q-09,0.950396992074656,31.24736181889972
TCGA-BH-A0DZ-01A-11W-A019-09,0.9962965144704234,97.37161045882372
TCGA-BH-A0EE-01A-11W-A050-09,0.9793218101378857,27.115241749034272
TCGA-BH-A0HA-01A-11D-A12Q-09,0.984784137580477,54.36630263033606
TCGA-BH-A0HF-01A-11W-A071-09,0.9844352363381629,305.5954606370694
TCGA-BH-A0HK-01A-11W-A071-09,0.9775492019162341,30.84517382700961
TCGA-BH-A0HP-01A-12D-A099-09,0.9943562132231751,94.67551110297366
TCGA-BH-A0W7-01A-11D-A10Y-09,0.9927386465143551,71.10422285658491
TCGA-BH-A18G-01A-11D-A12B-09,0.9911535178721075,254.51215552607232
TCGA-BH-A18P-01A-11D-A12B-09,0.9884260918732575,104.87043179982545
TCGA-BH-A18U-01A-21D-A12B-09,0.9771492334429999,30.412477884130723
TCGA-BH-A18V-01A-11D-A12B-09,0.9485716354945527,35.907542421973744
TCGA-BH-A18V-06A-11D-A20S-09,0.96670303521722,42.13510981048431
TCGA-BH-A1F8-01A-11D-A13L-09,0.9873365873042297,42.24225186788607
TCGA-BH-A1FN-01A-11D-A13L-09,0.9393657336579596,25.991696751212697
TCGA-BH-A2L8-01A-11D-A18P-09,0.9914166230311094,180.14116116510448
TCGA-BP-5168-01A-01D-1421-08,0.8651877780502479,16.043089787798362
TCGA-BP-5176-01A-01D-1429-08,0.8524876777120136,14.386560927741758
TCGA-C8-A12K-01A-21D-A10Y-09,0.9211852773375117,26.4755330298396
TCGA-C8-A12P-01A-11D-A10Y-09,0.9815215021941492,39.8336072891682
TCGA-C8-A12Q-01A-11D-A10Y-09,0.9754626633489628,29.292124413937387
TCGA-C8-A12T-01A-11D-A10Y-09,0.9852305606863409,51.20492250225987
TCGA-C8-A1HJ-01A-11D-A13L-09,0.8538793220036596,15.260699456935725
TCGA-C8-A1HM-01A-12D-A135-09,0.989703706208391,111.30771327524195
TCGA-C8-A26Y-01A-11D-A16D-09,0.9930871181415037,212.50889128238674
TCGA-C8-A274-01A-11D-A16D-09,0.9804384798609306,61.160798883389575
TCGA-C8-A275-01A-21D-A16D-09,0.9720855604112495,33.24400472368351
TCGA-C8-A27B-01A-11D-A167-09,0.9516463725563808,31.187330391944244
TCGA-C8-A8HP-01A-11D-A36J-09,0.9925994661623746,49.568420082281044
TCGA-C8-A8HQ-01A-11D-A36J-09,0.986076573934627,79.35092687412207
TCGA-CJ-4920-01A-01D-1429-08,0.9062306750421272,16.500242422139422
TCGA-CJ-6030-01A-11D-1669-08,0.8980234660967302,15.81751698428273
TCGA-CZ-5468-01A-01D-1501-10,0.8870656723370017,17.861712287932974
TCGA-D8-A142-01A-11D-A10Y-09,0.9317897792011284,20.764129333383746
TCGA-D8-A147-01A-11D-A10Y-09,0.9339051858399503,25.98311525116874
TCGA-D8-A1J8-01A-11D-A13L-09,0.9846021064619569,182.95647643566832
TCGA-D8-A1J9-01A-11D-A13L-09,0.9733707942948262,61.79759776469019
TCGA-D8-A1JA-01A-11D-A13L-09,0.9716719144676077,336.65970029885955
TCGA-D8-A1JG-01B-11D-A13L-09,0.9665144396967185,24.855799656564088
TCGA-D8-A1JK-01A-11D-A13L-09,0.9087753590953482,27.289948538400267
TCGA-D8-A1JL-01A-11D-A13L-09,0.8520549754797007,15.92551668328195
TCGA-D8-A1JN-01A-11D-A13L-09,0.9886669476524218,51.51079788580892
TCGA-D8-A1JP-01A-11D-A13L-09,0.8824854508432414,16.590551918169158
TCGA-D8-A1XK-01A-21D-A14K-09,0.9479351071435771,180.96479780436215
TCGA-D8-A1XQ-01A-11D-A14K-09,0.9843285061584365,123.84627760875125
TCGA-D8-A1Y1-01A-21D-A14K-09,0.9900009477567149,57.2301341497589
TCGA-D8-A27G-01A-11D-A16D-09,0.9911296941009916,322.2740274379071
TCGA-D8-A27H-01A-11D-A16D-09,0.8641554026225325,23.867974830468636
TCGA-D8-A27V-01A-12D-A17D-09,0.976133163767514,51.54662685223054
TCGA-D8-A73U-01A-11D-A33E-09,0.9814973451480055,43.45145389419896
TCGA-E2-A10C-01A-21D-A10M-09,0.9943700199066156,135.56036004559587
TCGA-E2-A14R-01A-11D-A10Y-09,0.8503246525402062,14.725564473579112
TCGA-E2-A152-01A-11D-A12B-09,0.9637485312539401,36.31410889335509
TCGA-E2-A159-01A-11D-A10Y-09,0.9682030562835675,42.907391869041774
TCGA-E2-A1IN-01A-11D-A13L-09,0.9826573480554639,56.96032324523476
TCGA-E2-A1LG-01A-21D-A14K-09,0.9843182701347674,51.41120716881023
TCGA-E2-A1LH-01A-11D-A14G-09,0.9173165980192138,29.339875601942413
TCGA-E2-A574-01A-11D-A29N-09,0.9608701807857407,24.720083964472373
TCGA-E9-A1R4-01A-21D-A14G-09,0.9349196634759944,29.137214717257013
TCGA-E9-A1RF-01A-11D-A159-09,0.9220775128511257,20.686117759494383
TCGA-E9-A22E-01A-11D-A159-09,0.8688724064069148,18.954364025295874
TCGA-EW-A1IZ-01A-11D-A188-09,0.9809495868895107,69.01501184292243
TCGA-EW-A1J5-01A-11D-A13L-09,0.9912464833511829,157.58919817492387
TCGA-EW-A1PB-01A-11D-A142-09,0.931784670968561,31.560423656316903
TCGA-GI-A2C8-01A-11D-A16D-09,0.910176641377384,16.758110660922604
TCGA-GM-A2D9-01A-11D-A18P-09,0.997736683064683,166.65813888845142
TCGA-GM-A2DB-01A-31D-A19Y-09,0.8800041415011084,16.642998907791068
TCGA-GM-A2DH-01A-11D-A17W-09,0.9614988250553633,35.88859231396096
TCGA-GM-A2DO-01A-11D-A19Y-09,0.9935928964616614,51.627172850998654
TCGA-J2-8194-01A-11D-2238-08,0.9156965979869928,22.255560508270587
TCGA-J2-A4AD-01A-11D-A24D-08,0.9708280699089625,56.94140757511976
TCGA-L4-A4E5-01A-11D-A24P-08,0.9516391810316931,52.11602393532374
TCGA-L9-A443-01A-12D-A24D-08,0.9083950370673467,38.97430341742273
TCGA-L9-A444-01A-21D-A24D-08,0.9661838880522229,87.98647773944512
TCGA-L9-A5IP-01A-21D-A397-08,0.95471995977742,46.42165112792584
TCGA-L9-A743-01A-43D-A397-08,0.94881985606245,23.046842741218136
TCGA-L9-A7SV-01A-11D-A397-08,0.9867387008799294,300.2257018686069
TCGA-L9-A8F4-01A-11D-A397-08,0.9725123723967407,106.96417709588829
TCGA-LD-A74U-01A-13D-A33E-09,0.9829541078219318,74.8027530862612
TCGA-LL-A73Y-01A-11D-A33E-09,0.9741220711357554,33.82837294468311
TCGA-LL-A8F5-01A-11D-A36J-09,0.8907490659861039,19.432100305319594
TCGA-MN-A4N1-01A-11D-A24P-08,0.94922300720075,70.8634528943281
TCGA-MN-A4N4-01A-12D-A24P-08,0.9833110177093626,237.80511423373105
TCGA-MN-A4N5-01A-11D-A24P-08,0.9572713598220146,73.06171454132793
TCGA-MP-A4SV-01A-11D-A24P-08,0.978229930566934,59.072287434669605
TCGA-MP-A4SY-01A-21D-A24P-08,0.9084049409388263,23.97726169635492
TCGA-MP-A4T4-01A-11D-A25L-08,0.9721072012693067,57.70590274480232
TCGA-MP-A4T7-01A-11D-A24P-08,0.8730789488948051,22.43138373739127
TCGA-MP-A4T8-01A-11D-A24P-08,0.8975203687125086,18.493781908059137
TCGA-MP-A4TA-01A-21D-A24P-08,0.9591777684212168,49.31812894492316
TCGA-MP-A4TC-01A-11D-A24P-08,0.9369781368601516,42.65200395860605
TCGA-MP-A4TE-01A-22D-A25L-08,0.9147276307224312,23.58774979024498
TCGA-MP-A4TF-01A-11D-A25L-08,0.9563934801745625,60.91899824396645
TCGA-MP-A4TH-01A-31D-A25L-08,0.8758571743049381,15.634846040357022
TCGA-MP-A4TK-01A-11D-A24P-08,0.9709297190226928,56.019325216788594
TCGA-NJ-A4YF-01A-12D-A25L-08,0.9717460551485246,102.38976860329377
TCGA-NJ-A4YG-01A-22D-A25L-08,0.9401735525773464,25.41071990281768
TCGA-NJ-A4YI-01A-11D-A25L-08,0.9801782135236342,75.95145105590328
TCGA-NJ-A4YP-01A-11D-A25L-08,0.9901023054339275,154.6335496213663
TCGA-NJ-A4YQ-01A-11D-A25L-08,0.9823922581555888,174.43931269515588
TCGA-NJ-A55O-01A-11D-A25L-08,0.8862080634689052,25.24051234580513
TCGA-NJ-A55R-01A-11D-A25L-08,0.939485378397816,43.35874112444634
TCGA-O1-A52J-01A-11D-A25L-08,0.941367894505309,25.671064173994704
TCGA-OL-A5RW-01A-11D-A28B-09,0.9581350477293635,35.07499225761503
TCGA-OL-A5RZ-01A-11D-A28B-09,0.9140519599142001,19.973731263747958
TCGA-PE-A5DE-01A-11D-A27P-09,0.9906553065346652,151.591216889222
TCGA-PL-A8LV-01A-21D-A41F-09,0.8368259780686639,18.738760639116883
TCGA-S2-AA1A-01A-12D-A397-08,0.8879813800245584,22.243948316901566
TCGA-S3-AA10-01A-21D-A41F-09,0.8809338600026216,16.91080368636678
TCGA-UU-A93S-01A-21D-A41F-09,0.9054104148141501,21.110290994928913
TCGA-XX-A89A-01A-11D-A36J-09,0.970408949879176,54.04068179607414
